priority,metaobject_id,handle,display_name,proposed_action,referencing_products,referencing_product_handles,why_tim_approval_is_required
3,135450853692,french-fitness-ff-haot-apu-aluminum-pulley-upgrade-new,French Fitness FF-HAOT-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-haot-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135451083068,french-fitness-ff-hc-apu-aluminum-pulley-upgrade-new,French Fitness FF-HC-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-hc-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,159758975292,french-fitness-ff-htgm-apu-aluminum-pulley-upgrade-new,French Fitness FF-HTGM-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-hgtm-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135451541820,french-fitness-ff-lpdlr-apu-aluminum-pulley-upgrade-new,French Fitness FF-LPDLR-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-lpdlr-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135451607356,french-fitness-ff-lplr-apu-aluminum-pulley-upgrade-new,French Fitness FF-LPLR-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-lplr-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135451672892,french-fitness-ff-lps-apu-aluminum-pulley-upgrade-new,French Fitness FF-LPS-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-lps-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135451902268,french-fitness-ff-lr-apu-aluminum-pulley-upgrade-new,French Fitness FF-LR-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-lr-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135452098876,french-fitness-ff-mhg-apu-aluminum-pulley-upgrade-new,French Fitness FF-MHG-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-mhg-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135452721468,french-fitness-ff-msc-10-apu-aluminum-pulley-upgrade-new,French Fitness FF-MSC10-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-msc10-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135513932092,french-fitness-ff-msc-20-apu-aluminum-pulley-upgrade-new,French Fitness FF-MSC20-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-msc20-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135514325308,french-fitness-ff-pf-apu-aluminum-pulley-upgrade-new,French Fitness FF-PF-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-pf-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135514521916,french-fitness-ff-pfrd-apu-aluminum-pulley-upgrade-new,French Fitness FF-PFRD-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-pfrd-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135514685756,french-fitness-ff-plc-apu-aluminum-pulley-upgrade-new,French Fitness FF-PLC-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-plc-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135514915132,french-fitness-ff-plcle-apu-aluminum-pulley-upgrade-new,French Fitness FF-PLCLE-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-plcle-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135515046204,french-fitness-ff-rr-cc-apu-aluminum-pulley-upgrade-new,French Fitness FF-RR-CC-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-rr-cc-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135515308348,french-fitness-ff-rr-ft-3-ts-49-aluminum-pulley-upgrade-new,French Fitness FF-RR-FT-3TS49 Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-rr-ft-3ts49-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,159757041980,french-fitness-ff-rr-ft-cave-apu-aluminum-pulley-upgrade-new,French Fitness FF-RR-FT-CAVE-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-rr-ft-cave-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135515865404,french-fitness-ff-rtr-apu-aluminum-pulley-upgrade-new,French Fitness FF-RTR-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-rtr-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135516029244,french-fitness-ff-sac-apu-aluminum-pulley-upgrade-new,French Fitness FF-SAC-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-sac-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135516422460,french-fitness-ff-shac-apu-aluminum-pulley-upgrade-new,French Fitness FF-SHAC-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-shac-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135516520764,french-fitness-ff-shlp-apu-aluminum-pulley-upgrade-new,French Fitness FF-SHLP-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-shlp-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135516782908,french-fitness-ff-slc-apu-aluminum-pulley-upgrade-new,French Fitness FF-SLC-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-slc-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135517831484,french-fitness-ff-slcle-apu-aluminum-pulley-upgrade-new,French Fitness FF-SLCLE-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-slcle-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135518060860,french-fitness-ff-sle-apu-aluminum-pulley-upgrade-new,French Fitness FF-SLE-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-sle-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135518224700,french-fitness-ff-slp-apu-aluminum-pulley-upgrade-new,French Fitness FF-SLP-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-slp-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135518388540,french-fitness-ff-sp-apu-aluminum-pulley-upgrade-new,French Fitness FF-SP-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-sp-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135518650684,french-fitness-ff-sr-apu-aluminum-pulley-upgrade-new,French Fitness FF-SR-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-sr-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135518880060,french-fitness-ff-srft-8-apu-aluminum-pulley-upgrade-new,French Fitness FF-SRFT8-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-srft8-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,159656345916,french-fitness-ff-ss-ac-apu-aluminum-pulley-upgrade-new,French Fitness FF-SS-AC-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-ss-ac-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,159753830716,french-fitness-ff-ss-vs-apu-aluminum-pulley-upgrade-new,French Fitness FF-SS-VS-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-ss-vs-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135518978364,french-fitness-ff-ssc-apu-aluminum-pulley-upgrade-new,French Fitness FF-SSC-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-ssc-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135519404348,french-fitness-ff-tac-apu-aluminum-pulley-upgrade-new,French Fitness FF-TAC-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-tac-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135519764796,french-fitness-ff-tae-apu-aluminum-pulley-upgrade-new,French Fitness FF-TAE-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-tae-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135520223548,french-fitness-ff-tpsd-apu-aluminum-pulley-upgrade-new,French Fitness FF-TPSD-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-tpsd-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135520420156,french-fitness-ff-tr-apu-aluminum-pulley-upgrade-new,French Fitness FF-TR-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-tr-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135520649532,french-fitness-ff-wmdccc-apu-aluminum-pulley-upgrade-new,French Fitness FF-WMDCCC-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-wmdccc-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135520846140,french-fitness-ff-wmmft-apu-aluminum-pulley-upgrade-new,French Fitness FF-WMMFT-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-wmmft-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135521435964,french-fitness-ff-x-10-apu-aluminum-pulley-upgrade-new,French Fitness FF-X10-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-x10-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135521763644,french-fitness-ff-x-12-apu-aluminum-pulley-upgrade-new,French Fitness FF-X12-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-x12-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135522615612,french-fitness-ff-x-2-apu-aluminum-pulley-upgrade-new,French Fitness FF-X2-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-x2-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135522844988,french-fitness-ff-x-2-black-apu-aluminum-pulley-upgrade-new,French Fitness FF-X2-BLACK-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-x2-black-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135523434812,french-fitness-ff-x-4-apu-aluminum-pulley-upgrade-new,French Fitness FF-X4-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-x4-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135523729724,french-fitness-ff-x-4-black-apu-aluminum-pulley-upgrade-new,French Fitness FF-X4-BLACK-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-x4-black-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135523860796,french-fitness-ff-x-5-apu-aluminum-pulley-upgrade-new,French Fitness FF-X5-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-x5-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135524057404,french-fitness-ff-x-7-lp-apu-aluminum-pulley-upgrade-new,French Fitness FF-X7LP-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-x7lp-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135524319548,french-fitness-ff-x-8-apu-aluminum-pulley-upgrade-new,French Fitness FF-X8-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-x8-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135524581692,french-fitness-ff-x-8-bf-apu-aluminum-pulley-upgrade-new,French Fitness FF-X8-BF-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-x8-bf-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135524712764,french-fitness-ff-x-8-lp-apu-aluminum-pulley-upgrade-new,French Fitness FF-X8-LP-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-x8-lp-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135524909372,french-fitness-ff-x-8-xl-apu-aluminum-pulley-upgrade-new,French Fitness FF-X8XL-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-x8xl-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135525040444,french-fitness-ff-x-9-lp-apu-aluminum-pulley-upgrade-new,French Fitness FF-X9LP-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ff-x9lp-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,135447609660,french-fitness-ffs-dcc-apu-aluminum-pulley-upgrade-new,French Fitness FFS-DCC-APU Aluminum Pulley Upgrade (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ffs-dcc-apu-aluminum-pulley-upgrade-new,Medium - archiving/reactivating the product later would need the record back.
3,176448995644,french-fitness-fsr-90-functional-trainer-smith-squat-rack-machine,French Fitness FSR90 Functional Trainer Smith & Squat Rack Machine,DISCONNECT (if attached) + ARCHIVE,0,,Low - nothing renders it. Recoverable only from the export in this packet.
3,265257058620,french-fitness-gym-package-build-your-own-gym-1,French Fitness Gym Package - Build Your Own Gym,DISCONNECT (if attached) + ARCHIVE,0,,Low - nothing renders it. Recoverable only from the export in this packet.
3,176495460668,french-fitness-horizontal-bumper-plate-storage-rack-v-2-new,French Fitness Horizontal Bumper Plate Storage Rack V2 (New),DISCONNECT (if attached) + ARCHIVE,0,,Low - nothing renders it. Recoverable only from the export in this packet.
3,290314158396,french-fitness-marin-assisted-nordic-hamstring-trainer-new,French Fitness Marin Assisted Nordic Hamstring Trainer (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-marin-assisted-nordic-hamstring-trainer-new,Medium - archiving/reactivating the product later would need the record back.
3,160987021628,french-fitness-marin-glute-drive-hip-thrust-machine-plate-loaded-new,French Fitness Marin Glute Drive Hip Thrust Machine Plate Loaded (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-marin-glute-drive-hip-thrust-machine-plate-loaded-new,Medium - archiving/reactivating the product later would need the record back.
3,135842824508,french-fitness-marin-seated-leg-press-sled-calf-raise-new,French Fitness Marin Seated Leg Press Sled / Calf Raise (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-marin-seated-leg-press-sled-calf-raise-new,Medium - archiving/reactivating the product later would need the record back.
3,290321236284,french-fitness-marin-standing-lateral-raise-plate-loaded-new,French Fitness Marin Standing Lateral Raise Plate Loaded (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-marin-standing-lateral-raise-plate-loaded-new,Medium - archiving/reactivating the product later would need the record back.
3,138192322876,french-fitness-medicine-wall-ball-30-lb-new,French Fitness Medicine Wall Ball 30 lb (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-medicine-wall-ball-30-lb-new-oos,Medium - archiving/reactivating the product later would need the record back.
3,150661038396,french-fitness-monster-universal-storage-system-ff-mss-123-new,French Fitness Monster Universal Storage System FF-MSS-123 (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-monster-universal-storage-system-ff-mss-123-new,Medium - archiving/reactivating the product later would need the record back.
3,150662086972,french-fitness-monster-universal-storage-system-ff-mss-151-new,French Fitness Monster Universal Storage System FF-MSS-151 (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-monster-universal-storage-system-ff-mss-151-new,Medium - archiving/reactivating the product later would need the record back.
3,136293155132,french-fitness-monster-universal-storage-system-ff-mss-48-new,French Fitness Monster Universal Storage System FF-MSS-48 (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-monster-universal-storage-system-ff-mss-48-new,Medium - archiving/reactivating the product later would need the record back.
3,138270081340,french-fitness-monster-universal-storage-system-ff-mss-77-new,French Fitness Monster Universal Storage System FF-MSS-77 (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-monster-universal-storage-system-ff-mss-77-new,Medium - archiving/reactivating the product later would need the record back.
3,147662602556,french-fitness-monster-universal-storage-system-ff-mss-94-new,French Fitness Monster Universal Storage System FF-MSS-94 (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-monster-universal-storage-system-ff-mss-94-new,Medium - archiving/reactivating the product later would need the record back.
3,160976142652,french-fitness-napa-glute-drive-hip-thrust-machine-plate-loaded-new,French Fitness Napa Glute Drive Hip Thrust Machine Plate Loaded (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-napa-glute-drive-hip-thrust-machine-plate-loaded-new,Medium - archiving/reactivating the product later would need the record back.
3,135842136380,french-fitness-napa-seated-leg-press-sled-calf-raise-new,French Fitness Napa Seated Leg Press Sled / Calf Raise (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-napa-seated-leg-press-sled-calf-raise-new,Medium - archiving/reactivating the product later would need the record back.
3,136294236476,french-fitness-ntr-nylon-tricep-rope-new,French Fitness NTR Nylon Tricep Rope (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ntr-nylon-tricep-rope-new,Medium - archiving/reactivating the product later would need the record back.
3,176490447164,french-fitness-owt-10-olympic-weight-tree-storage-rack-new,French Fitness OWT10 Olympic Weight Tree Storage Rack (New),DISCONNECT (if attached) + ARCHIVE,0,,Low - nothing renders it. Recoverable only from the export in this packet.
3,290074329404,french-fitness-r-5-commercial-rower-new,French Fitness R5 Commercial Rower (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-r5-commercial-rower-new,Medium - archiving/reactivating the product later would need the record back.
3,227280650556,french-fitness-rack-rig-ff-rr-ajb-angled-junction-bars-new,French Fitness Rack & Rig Angled Junction Bars (New),DISCONNECT (if attached) + ARCHIVE,0,,Low - nothing renders it. Recoverable only from the export in this packet.
3,136184365372,french-fitness-rack-rig-wall-ball-target-attachment-new,French Fitness Rack & Rig Wall Ball Target Attachment (New),DISCONNECT (if attached) + ARCHIVE,0,,Low - nothing renders it. Recoverable only from the export in this packet.
3,290306982204,french-fitness-ski-row-multi-trainer-new,French Fitness Ski & Row Multi-Trainer (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-ski-row-multi-trainer-new,Medium - archiving/reactivating the product later would need the record back.
3,187270070588,french-fitness-speed-agility-hurdle-set-of-12-new,French Fitness Speed & Agility Hurdle Set of 12 (New),DISCONNECT (if attached) + ARCHIVE,0,,Low - nothing renders it. Recoverable only from the export in this packet.
3,135850590524,french-fitness-strongman-sandbag-150-lb-new,French Fitness Strongman Sandbag - 150 lb (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-strongman-sandbag-150-lb-new-archived,Medium - archiving/reactivating the product later would need the record back.
3,135850950972,french-fitness-strongman-sandbag-200-lb-new,French Fitness Strongman Sandbag - 200 lb (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-strongman-sandbag-200-lb-new-archived,Medium - archiving/reactivating the product later would need the record back.
3,272264855868,french-fitness-tahoe-dual-cable-crossover-new,French Fitness Tahoe Dual Cable Crossover (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-tahoe-dual-cable-crossover-new,Medium - archiving/reactivating the product later would need the record back.
3,135445446972,french-fitness-tahoe-incline-chest-press-plate-loaded-new,French Fitness Tahoe Incline Chest Press Plate Loaded (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-tahoe-incline-chest-press-plate-loaded-new,Medium - archiving/reactivating the product later would need the record back.
3,174949695804,french-fitness-tahoe-v2-lat-pulldown-low-row-new,French Fitness Tahoe V2 Lat Pulldown / Low Row (New),DISCONNECT (if attached) + ARCHIVE,1,french-fitness-tahoe-v2-lat-pulldown-low-row-new,Medium - archiving/reactivating the product later would need the record back.
3,161014743356,golden-designs-dyn-5830-01-bilbao-3-person-ultra-low-emf-far-infrared-sauna-new,GoldenDesigns DYN-5830-01 Bilbao 3 Person Ultra Low EMF FAR Infrared Sauna (New),DISCONNECT (if attached) + ARCHIVE,1,goldendesigns-dyn-5830-01-bilbao-3-person-ultra-low-emf-far-infrared-sauna-new,Medium - archiving/reactivating the product later would need the record back.
3,161503215932,golden-designs-dyn-5860-01-la-sagrada-6-person-ultra-low-emf-far-infrared-sauna-new,GoldenDesigns DYN-5860-01 La Sagrada 6 Person Ultra Low EMF FAR Infrared Sauna (New),DISCONNECT (if attached) + ARCHIVE,1,goldendesigns-dyn-5860-01-la-sagrada-6-person-ultra-low-emf-far-infrared-sauna-new,Medium - archiving/reactivating the product later would need the record back.
3,161012515132,golden-designs-dyn-6202-03-dynamic-andora-low-emf-far-infrared-sauna-new,"GoldenDesigns DYN-6202-03 Dynamic ""Andora"" Low EMF Far Infrared Sauna (New)",DISCONNECT (if attached) + ARCHIVE,1,goldendesigns-dyn-6202-03-dynamic-andora-low-emf-far-infrared-sauna-new,Medium - archiving/reactivating the product later would need the record back.
3,161775747388,golden-designs-dyn-6208-01-toulouse-ultra-low-emf-far-infrared-sauna-new,GoldenDesigns DYN-6208-01 Toulouse Ultra Low EMF FAR Infrared Sauna (New),DISCONNECT (if attached) + ARCHIVE,1,goldendesigns-dyn-6208-01-toulouse-ultra-low-emf-far-infrared-sauna-new,Medium - archiving/reactivating the product later would need the record back.
3,161779876156,golden-designs-dyn-6210-02-venice-ii-edition-dynamic-sauna-new,GoldenDesigns DYN-6210-02 Venice II Edition Dynamic Sauna (New),DISCONNECT (if attached) + ARCHIVE,1,goldendesigns-dyn-6210-02-venice-ii-edition-dynamic-sauna-new,Medium - archiving/reactivating the product later would need the record back.
3,136462401852,golden-designs-dyn-6215-02-elite-llumeneres-2-person-ultra-low-emf-far-infrared-sauna-new,GoldenDesigns DYN-6215-02 Elite Llumeneres 2 Person Ultra Low EMF Far Infrared Sauna (New),DISCONNECT (if attached) + ARCHIVE,1,goldendesigns-dyn-6215-02-elite-llumeneres-2-person-ultra-low-emf-far-infrared-sauna-new,Medium - archiving/reactivating the product later would need the record back.
3,161780891964,golden-designs-dyn-6215-02-llumeneres-2-person-ultra-low-emf-far-infrared-sauna-new,GoldenDesigns DYN-6215-02 Llumeneres 2 Person Ultra Low EMF Far Infrared Sauna (New),DISCONNECT (if attached) + ARCHIVE,1,goldendesigns-dyn-6215-02-llumeneres-2-person-ultra-low-emf-far-infrared-sauna-new,Medium - archiving/reactivating the product later would need the record back.
3,161939620156,golden-designs-dyn-6306-01-dynamic-bellagio-low-emf-far-infrared-sauna-new,"GoldenDesigns DYN-6306-01 Dynamic ""Bellagio"" Low EMF Far Infrared Sauna (New)",DISCONNECT (if attached) + ARCHIVE,1,goldendesigns-dyn-6306-01-dynamic-bellagio-low-emf-far-infrared-sauna-new,Medium - archiving/reactivating the product later would need the record back.
3,161940046140,golden-designs-dyn-6308-01-marseille-ultra-low-emf-far-infrared-sauna-new,GoldenDesigns DYN-6308-01 Marseille Ultra Low EMF FAR Infrared Sauna (New),DISCONNECT (if attached) + ARCHIVE,1,goldendesigns-dyn-6308-01-marseille-ultra-low-emf-far-infrared-sauna-new,Medium - archiving/reactivating the product later would need the record back.
3,161940472124,golden-designs-dyn-6310-01-madrid-i-edition-dynamic-sauna-new,GoldenDesigns DYN-6310-01 Madrid I Edition Dynamic Sauna (New),DISCONNECT (if attached) + ARCHIVE,1,goldendesigns-dyn-6310-01-madrid-i-edition-dynamic-sauna-new,Medium - archiving/reactivating the product later would need the record back.
3,162308686140,golden-designs-dyn-6315-01-dynamic-low-emf-far-infrared-sauna-florence-edition-new,"GoldenDesigns DYN-6315-01 Dynamic Low EMF Far Infrared Sauna, Florence Edition (New)",DISCONNECT (if attached) + ARCHIVE,1,goldendesigns-dyn-6315-01-dynamic-low-emf-far-infrared-sauna-florence-edition-new,Medium - archiving/reactivating the product later would need the record back.
3,161940865340,golden-designs-dyn-6315-01-florence-edition-dynamic-sauna-new,GoldenDesigns DYN-6315-01 Florence Edition Dynamic Sauna (New),DISCONNECT (if attached) + ARCHIVE,1,goldendesigns-dyn-6315-01-florence-edition-dynamic-sauna-new,Medium - archiving/reactivating the product later would need the record back.
3,136463909180,golden-designs-dyn-6315-02-elite-vila-3-person-ultra-low-emf-far-infrared-sauna-new,GoldenDesigns DYN-6315-02 Elite Vila 3 Person Ultra Low EMF Far Infrared Sauna (New),DISCONNECT (if attached) + ARCHIVE,1,goldendesigns-dyn-6315-02-elite-vila-3-person-ultra-low-emf-far-infrared-sauna-new,Medium - archiving/reactivating the product later would need the record back.
3,161941455164,golden-designs-dyn-6315-02-vila-3-person-ultra-low-emf-far-infrared-sauna-new,GoldenDesigns DYN-6315-02 Vila 3 Person Ultra Low EMF Far Infrared Sauna (New),DISCONNECT (if attached) + ARCHIVE,1,goldendesigns-dyn-6315-02-vila-3-person-ultra-low-emf-far-infrared-sauna-new,Medium - archiving/reactivating the product later would need the record back.
3,161942896956,golden-designs-dyn-6326-01-valencia-3-person-ultra-low-emf-far-infrared-sauna-new,GoldenDesigns DYN-6326-01 Valencia 3 Person Ultra Low EMF FAR Infrared Sauna (New),DISCONNECT (if attached) + ARCHIVE,1,goldendesigns-dyn-6326-01-valencia-3-person-ultra-low-emf-far-infrared-sauna-new,Medium - archiving/reactivating the product later would need the record back.
3,162308849980,golden-designs-dyn-6336-01-dynamic-lugano-low-emf-far-infrared-sauna-new,"GoldenDesigns DYN-6336-01 Dynamic ""Lugano"" Low EMF Far Infrared Sauna (New)",DISCONNECT (if attached) + ARCHIVE,1,goldendesigns-dyn-6336-01-dynamic-lugano-low-emf-far-infrared-sauna-new,Medium - archiving/reactivating the product later would need the record back.
