metaobject_id,handle,display_name,referencing_products,live_referencing_products,populated_field_count,true_duplicate_group,identical_content_group,disposition,reason,risk,needs_tim_approval
135523369276,body-solid-bstfm-10-tools-foam-exercise-mat-new,Body-Solid BSTFM10 Tools Foam Exercise Mat (New),0,0,4,,,ARCHIVE CANDIDATE,Orphan: zero back-reference metafields; no live template can reach it.,Low - nothing renders it. Recoverable only from the export in this packet.,YES
136070431036,body-solid-bstfm-20-hanging-exercise-mat-new,Body-Solid BSTFM20 Hanging Exercise Mat (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136070627644,body-solid-bstfmh-foam-mat-hanger-new,Body-Solid BSTFMH Foam Mat Hanger (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136070725948,body-solid-bstfr-36-f-36-full-foam-roller-new,"Body-Solid BSTFR36F 36"" Full Foam Roller (New)",1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136070857020,body-solid-bstfr-36-h-36-half-foam-roller-new,"Body-Solid BSTFR36H 36"" Half Foam Roller (New)",1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136071020860,body-solid-bstfrp-18-f-18-premium-foam-roller-new,"Body-Solid BSTFRP18F 18"" Premium Foam Roller (New)",1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136071151932,body-solid-bstfrp-36-f-36-premium-foam-roller-new,"Body-Solid BSTFRP36F 36"" Premium Foam Roller (New)",1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136072659260,body-solid-bstgt-100-tools-grip-trainer-100-lb-new,Body-Solid BSTGT100 Tools Grip Trainer 100 lb (New),1,1,4,,C012,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C012 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
136072823100,body-solid-bstgt-150-tools-grip-trainer-150-lb-new,Body-Solid BSTGT150 Tools Grip Trainer 150 lb (New),1,1,4,,C012,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C012 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
136073118012,body-solid-bstgt-200-tools-grip-trainer-200-lb-new,Body-Solid BSTGT200 Tools Grip Trainer 200 lb (New),1,1,4,,C012,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C012 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
136071610684,body-solid-bstgt-tools-grip-trainers-set-of-100-150-200-lbs-new,"Body-Solid BSTGT Tools Grip Trainers Set of 100, 150, 200 lbs (New)",1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136686403900,body-solid-bsthb-10-slam-ball-red-10-lbs-new,Body Solid BSTHB10 Slam Ball Red 10 lbs. (New),1,0,3,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136703541564,body-solid-bsthb-15-slam-ball-red-15-lbs-new,Body Solid BSTHB15 Slam Ball Red 15 lbs. (New),1,0,3,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136703770940,body-solid-bsthb-20-slam-ball-red-20-lbs-new,Body Solid BSTHB20 Slam Ball Red 20 lbs. (New),1,0,3,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136704327996,body-solid-bsthb-25-slam-ball-red-25-lbs-new,Body Solid BSTHB25 Slam Ball Red 25 lbs. (New),1,0,3,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136704852284,body-solid-bsthb-30-slam-ball-red-30-lbs-new,Body Solid BSTHB30 Slam Ball Red 30 lbs. (New),1,0,3,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136686043452,body-solid-bsthb-tools-slam-balls-set-of-5-new,Body Solid BSTHB Tools Slam Balls Set of 5 (New),1,0,4,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136722252092,body-solid-bsthb-tools-slam-balls-w-rack-new,Body Solid BSTHB Tools Slam Balls w/Rack (New),1,0,4,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
138221191484,body-solid-bsthrb-20-20-lbs-heavy-rubber-ball-purple-new,Body-Solid BSTHRB20 20 lbs. Heavy Rubber Ball - Purple (New),1,0,4,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
138221781308,body-solid-bsthrb-30-30-lbs-heavy-rubber-ball-yellow-new,Body-Solid BSTHRB30 30 lbs. Heavy Rubber Ball - Yellow (New),1,0,4,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
138221945148,body-solid-bsthrb-40-40-lbs-heavy-rubber-ball-green-new,Body-Solid BSTHRB40 40 lbs. Heavy Rubber Ball - Green (New),1,1,4,,C039,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C039 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
138222240060,body-solid-bsthrb-50-50-lbs-heavy-rubber-ball-red-new,Body-Solid BSTHRB50 50 lbs. Heavy Rubber Ball - Red (New),1,1,4,,C039,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C039 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
138222305596,body-solid-bsthrb-60-60-lbs-heavy-rubber-ball-blue-new,Body-Solid BSTHRB60 60 lbs. Heavy Rubber Ball - Blue (New),1,0,4,,C040,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
138222469436,body-solid-bsthrb-70-70-lbs-heavy-rubber-ball-gray-new,Body-Solid BSTHRB70 70 lbs. Heavy Rubber Ball - Gray (New),1,0,4,,C040,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136073707836,body-solid-bstjr-1-speed-jump-rope-new,Body-Solid BSTJR1 Speed Jump Rope (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136396046652,body-solid-bstljo-2-oly-2-lock-jaw-collars-yellow-new,Body Solid BSTLJO2 OLY 2 Lock Jaw Collars - Yellow (New),1,1,3,,,KEEP,"Live, single-product record, 3 fields populated. Healthy.",n/a - no change proposed.,NO
136074035516,body-solid-bstljoc-lock-jaw-olympic-collar-blue-new,Body Solid BSTLJOC LockJaw Olympic Collar - Blue (New),1,1,3,,,KEEP,"Live, single-product record, 3 fields populated. Healthy.",n/a - no change proposed.,NO
136723300668,body-solid-bstmb-10-10-lbs-medicine-ball-blue-new,Body Solid BSTMB10 10 lbs. Medicine Ball - Blue (New),1,0,3,,C031,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136723497276,body-solid-bstmb-12-12-lbs-medicine-ball-black-new,Body Solid BSTMB12 12 lbs. Medicine Ball - Black (New),1,0,3,,C031,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136723693884,body-solid-bstmb-14-14-lbs-medicine-ball-orange-new,Body Solid BSTMB14 14 lbs. Medicine Ball - Orange (New),1,0,3,,C031,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136723988796,body-solid-bstmb-16-16-lbs-medicine-ball-green-new,Body Solid BSTMB16 16 lbs. Medicine Ball - Green (New),1,0,3,,C031,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136724152636,body-solid-bstmb-2-2-lbs-medicine-ball-lt-purple-new,Body Solid BSTMB2 2 lbs. Medicine Ball - Lt. Purple (New),1,0,3,,C031,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136724513084,body-solid-bstmb-20-20-lbs-medicine-ball-blue-new,Body Solid BSTMB20 20 lbs. Medicine Ball - Blue (New),1,0,3,,C031,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136724807996,body-solid-bstmb-25-25-lbs-medicine-ball-black-new,Body Solid BSTMB25 25 lbs. Medicine Ball - Black (New),1,0,3,,C031,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136724939068,body-solid-bstmb-30-30-lbs-medicine-ball-black-new,Body Solid BSTMB30 30 lbs. Medicine Ball - Black (New),1,0,3,,C031,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136725561660,body-solid-bstmb-4-4-lbs-medicine-ball-yellow-new,Body Solid BSTMB4 4 lbs. Medicine Ball - Yellow (New),1,0,3,,C031,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136727658812,body-solid-bstmb-6-6-lbs-medicine-ball-aqua-new,Body Solid BSTMB6 6 lbs. Medicine Ball - Aqua (New),1,0,4,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136730673468,body-solid-bstmb-8-8-lbs-medicine-ball-red-new,Body Solid BSTMB8 8 lbs. Medicine Ball - Red (New),1,0,4,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136074101052,body-solid-bstmc-02-bk-muscle-clamp-collars-black-new,Body Solid BSTMC02BK Muscle Clamp Collars - Black (New),1,1,3,,C013,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C013 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
136074461500,body-solid-bstmc-02-rd-muscle-clamp-collars-red-new,Body Solid BSTMC02RD Muscle Clamp Collars - Red (New),1,1,3,,C013,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C013 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
136074527036,body-solid-bstnd-1-1-lb-body-solid-neoprene-dumbbell-new,Body Solid BSTND1 1 lb. Body-Solid Neoprene Dumbbell (New),0,0,5,,,ARCHIVE CANDIDATE,Orphan: zero back-reference metafields; no live template can reach it.,Low - nothing renders it. Recoverable only from the export in this packet.,YES
136074592572,body-solid-bstnd-10-neoprene-dumbbell-10-lbs-orange-new,Body Solid BSTND10 Neoprene Dumbbell- 10 lbs. Orange (New),0,0,5,,,ARCHIVE CANDIDATE,Orphan: zero back-reference metafields; no live template can reach it.,Low - nothing renders it. Recoverable only from the export in this packet.,YES
136074756412,body-solid-bstnd-12-neoprene-dumbbell-12-lbs-pink-new,Body Solid BSTND12 Neoprene Dumbbell- 12 lbs. Pink (New),0,0,5,,,ARCHIVE CANDIDATE,Orphan: zero back-reference metafields; no live template can reach it.,Low - nothing renders it. Recoverable only from the export in this packet.,YES
136074821948,body-solid-bstnd-15-neoprene-dumbbell-15-lbs-gray-new,Body Solid BSTND15 Neoprene Dumbbell- 15 lbs. Gray (New),0,0,5,,,ARCHIVE CANDIDATE,Orphan: zero back-reference metafields; no live template can reach it.,Low - nothing renders it. Recoverable only from the export in this packet.,YES
136074953020,body-solid-bstnd-2-neoprene-dumbbell-2-lbs-light-purple-new,Body Solid BSTND2 Neoprene Dumbbell- 2 lbs. Light Purple (New),0,0,5,,,ARCHIVE CANDIDATE,Orphan: zero back-reference metafields; no live template can reach it.,Low - nothing renders it. Recoverable only from the export in this packet.,YES
136075575612,body-solid-bstnd-3-neoprene-dumbbell-3-lbs-green-new,Body Solid BSTND3 Neoprene Dumbbell- 3 lbs. Green (New),0,0,5,,,ARCHIVE CANDIDATE,Orphan: zero back-reference metafields; no live template can reach it.,Low - nothing renders it. Recoverable only from the export in this packet.,YES
135512162620,body-solid-bstnd-4-neoprene-dumbbell-4-lbs-light-gray-new,Body Solid BSTND4 Neoprene Dumbbell- 4 lbs. Light Gray (New),0,0,5,,,ARCHIVE CANDIDATE,Orphan: zero back-reference metafields; no live template can reach it.,Low - nothing renders it. Recoverable only from the export in this packet.,YES
136075673916,body-solid-bstnd-5-neoprene-dumbbell-5-lbs-blue-new,Body Solid BSTND5 Neoprene Dumbbell- 5 lbs. Blue (New),0,0,5,,,ARCHIVE CANDIDATE,Orphan: zero back-reference metafields; no live template can reach it.,Low - nothing renders it. Recoverable only from the export in this packet.,YES
136075706684,body-solid-bstnd-6-neoprene-dumbbell-6-lbs-red-new,Body Solid BSTND6 Neoprene Dumbbell- 6 lbs. Red (New),0,0,5,,,ARCHIVE CANDIDATE,Orphan: zero back-reference metafields; no live template can reach it.,Low - nothing renders it. Recoverable only from the export in this packet.,YES
136075804988,body-solid-bstnd-7-neoprene-dumbbell-7-lbs-purple-new,Body Solid BSTND7 Neoprene Dumbbell- 7 lbs. Purple (New),0,0,5,,,ARCHIVE CANDIDATE,Orphan: zero back-reference metafields; no live template can reach it.,Low - nothing renders it. Recoverable only from the export in this packet.,YES
136075968828,body-solid-bstnd-8-neoprene-dumbbell-8-lbs-black-new,Body Solid BSTND8 Neoprene Dumbbell- 8 lbs. Black (New),0,0,5,,,ARCHIVE CANDIDATE,Orphan: zero back-reference metafields; no live template can reach it.,Low - nothing renders it. Recoverable only from the export in this packet.,YES
136076001596,body-solid-bstnd-9-neoprene-dumbbell-9-lbs-yellow-new,Body Solid BSTND9 Neoprene Dumbbell- 9 lbs. Yellow (New),0,0,5,,,ARCHIVE CANDIDATE,Orphan: zero back-reference metafields; no live template can reach it.,Low - nothing renders it. Recoverable only from the export in this packet.,YES
136077312316,body-solid-bstnds-110-neoprene-dumbbell-1-10-lbs-set-new,Body-Solid BSTNDS110 Neoprene Dumbbell 1-10 lbs. Set (New),0,0,6,,,ARCHIVE CANDIDATE,Orphan: zero back-reference metafields; no live template can reach it.,Low - nothing renders it. Recoverable only from the export in this packet.,YES
136135835964,body-solid-bstnds-164-neoprene-dumbbell-1-15-lbs-set-new,Body-Solid BSTNDS164 Neoprene Dumbbell 1-15 lbs. Set (New),0,0,6,,,ARCHIVE CANDIDATE,Orphan: zero back-reference metafields; no live template can reach it.,Low - nothing renders it. Recoverable only from the export in this packet.,YES
136137310524,body-solid-bstng-nun-chuck-grips-pair-new,Body-Solid BSTNG Nun-Chuck Grips (Pair) (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136138621244,body-solid-bstobj-olympic-bar-jack-single-new,Body Solid BSTOBJ Olympic Bar Jack (Single) (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136138883388,body-solid-bstobs-olympic-bar-stand-single-new,Body Solid BSTOBS Olympic Bar Stand (Single) (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136139211068,body-solid-bstolp-tools-plate-load-pin-new,Body Solid BSTOLP Tools Plate Load Pin (New),1,0,4,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
